name,MaxH,Dev_MAX_H_Mean,MaxV,Dev_MAX_V_Mean,Class
X0078.png_flip.png,0.42082720588235295,0.39358939695669937,0.05000816993464052,0.02277036100898693,G-Transverse
Y0001.png,0.2874877450980392,0.1753225592320261,0.404640522875817,0.2924753370098039,G-alligator
Y0002.png_flip.png,0.3025245098039216,0.17753125000000003,0.26319444444444445,0.1382011846405229,G-alligator
Y0004.png_flip.png,0.372953431372549,0.23271706495098038,0.35387254901960785,0.21363618259803924,G-alligator
Y0005.png_flip.png,0.28911151960784315,0.1677532169117647,0.33513071895424834,0.21377241625816992,G-alligator
Y0012.png,0.25518995098039216,0.13454443678513073,0.40151143790849675,0.2808659237132353,G-alligator
b1.png_O_1_0.png_flip.png,0.3384742647058824,0.18932802287581701,0.2757598039215686,0.12661356209150326,G-alligator
b2.png_O_0_0.png,0.38012867647058823,0.18320346966911766,0.3101062091503268,0.1131810023488562,G-alligator
b2.png_O_0_1.png,0.4364644607843137,0.248720805249183,0.3194607843137255,0.1317171287785948,G-alligator
b2.png_O_1_0.png_flip.png,0.3374938725490196,0.19052900326797384,0.263218954248366,0.11625408496732026,G-alligator
b2.png_O_1_1.png_flip.png,0.3854779411764706,0.2203384395424837,0.28822712418300656,0.12308762254901964,G-alligator
b3.png_O_0_0.png,0.3690379901960784,0.2209942810457516,0.29455065359477123,0.14650694444444445,G-alligator
b3.png_O_0_1.png,0.39903186274509805,0.25655905330882356,0.2554248366013072,0.11295202716503269,G-alligator
b3.png_O_0_1.png_flip.png,0.4135968137254902,0.27151511437908493,0.24137254901960783,0.09929084967320262,G-alligator
b3.png_O_1_0.png,0.2911580882352941,0.20256579350490195,0.1859640522875817,0.09737175755718953,G-alligator
b3.png_O_1_0.png_flip.png,0.29167892156862746,0.20291088388480394,0.1859640522875817,0.09719601460375817,G-alligator
b3.png_O_1_1.png,0.3703737745098039,0.1939624055351307,0.2898611111111111,0.11344974213643794,G-alligator
b3.png_O_1_1.png_flip.png,0.3719546568627451,0.1951233660130719,0.2875326797385621,0.11070138888888892,G-alligator
dibujo.png_O_0_0.png,0.28592524509803924,0.1558114404616013,0.40618464052287584,0.27607083588643794,G-alligator
dibujo.png_O_0_0.png_flip.png,0.2797426470588235,0.14798860038807185,0.4038235294117647,0.27206948274101306,G-alligator
dibujo.png_O_0_1.png,0.21982230392156862,0.10890981158088234,0.24995915032679739,0.13904665798611113,G-alligator
dibujo.png_O_0_1.png_flip.png,0.22817401960784314,0.1174278492647059,0.24995915032679739,0.13921297998366014,G-alligator
dibujo.png_O_0_2.png,0.20265318627450982,0.11791878574346407,0.30070261437908496,0.21596821384803921,G-alligator
dibujo.png_O_0_3.png,0.22443014705882353,0.13481362336601307,0.4507434640522876,0.3611269403594771,G-alligator
dibujo.png_O_0_3.png_flip.png,0.22130514705882354,0.1311811172385621,0.46480392156862743,0.374679891748366,G-alligator
dibujo.png_O_0_4.png,0.22238970588235293,0.1190615936478758,0.27187091503267974,0.1685428027982026,G-alligator
dibujo.png_O_0_4.png_flip.png,0.22598651960784313,0.12276598243464051,0.2890359477124183,0.1858154105392157,G-alligator
dibujo.png_O_1_0.png,0.1631188725490196,0.07831585733251634,0.2335702614379085,0.14876724622140522,G-alligator
dibujo.png_O_1_0.png_flip.png,0.1631188725490196,0.07846216299019608,0.22419934640522876,0.13954263684640522,G-alligator
dibujo.png_O_1_2.png,0.32913602941176473,0.18733132914624184,0.35854575163398694,0.21674105136846405,G-alligator
dibujo.png_O_1_2.png_flip.png,0.3338419117647059,0.19206668709150326,0.3663398692810457,0.22456464460784312,G-alligator
dibujo.png_O_1_3.png,0.38448529411764704,0.23741832618464054,0.43747549019607845,0.2904085222630719,G-alligator
dibujo.png_O_1_4.png,0.3079656862745098,0.23617828329248367,0.2710702614379085,0.1992828584558824,G-alligator
dibujo.png_O_1_4.png_flip.png,0.3032781862745098,0.23164700776143793,0.2734313725490196,0.2018001940359477,G-alligator
dibujo.png_O_2_0.png,0.2000796568627451,0.09629004544526143,0.2702941176470588,0.16650450622957513,G-alligator
dibujo.png_O_2_0.png_flip.png,0.20205269607843138,0.09879032628676471,0.27811274509803924,0.17485037530637257,G-alligator
dibujo.png_O_2_1.png,0.1874938725490196,0.08393969566993466,0.321062091503268,0.21750791462418298,G-alligator
dibujo.png_O_2_1.png_flip.png,0.19894607843137255,0.09504049223856209,0.3265604575163399,0.22265487132352943,G-alligator
dibujo.png_O_2_2.png_flip.png,0.28808210784313726,0.139192950878268,0.32729575163398694,0.17840659466911765,G-alligator
dibujo.png_O_2_4.png,0.3438848039215686,0.2571569776348039,0.21401960784313726,0.12729178155637255,G-alligator
dibujo.png_O_2_4.png_flip.png,0.32721813725490195,0.24134952001633986,0.210890522875817,0.1250219056372549,G-alligator
dibujo.png_O_3_0.png,0.22518382352941177,0.12589340788398692,0.24138888888888888,0.14209847324346403,G-alligator
dibujo.png_O_3_0.png_flip.png,0.22675857843137254,0.12800525939542481,0.23590686274509803,0.13715354370915034,G-alligator
dibujo.png_O_3_1.png_flip.png,0.2345343137254902,0.1336713899101307,0.23356209150326798,0.13269916768790851,G-alligator
dibujo.png_O_3_2.png,0.2499325980392157,0.14759589460784314,0.21401960784313726,0.1116829044117647,G-alligator
dibujo.png_O_3_2.png_flip.png,0.24628676470588234,0.14384277982026145,0.21401143790849672,0.1115674530228758,G-alligator
dibujo.png_O_3_3.png,0.21877450980392157,0.15066662837009803,0.2506862745098039,0.18257839307598037,G-alligator
dibujo.png_O_3_3.png_flip.png,0.22660539215686273,0.15878095639297385,0.256968954248366,0.18914451848447714,G-alligator
dibujo.png_O_3_4.png,0.19786764705882354,0.1225436580882353,0.21719771241830066,0.14187372344771243,G-alligator
dibujo.png_O_3_4.png_flip.png,0.2098406862745098,0.13396024816176472,0.22108660130718955,0.14520616319444446,G-alligator
IMG-20191121-WA0021.jpg_O_0_1.png,0.2843627450980392,0.1874344873366013,0.22266339869281046,0.12573514093137256,G-alligator
IMG-20191121-WA0021.jpg_O_0_1.png_flip.png,0.2828063725490196,0.18543861060049016,0.22812908496732026,0.13076132301879084,G-alligator
IMG-20191121-WA0021.jpg_O_1_0.png,0.3032781862745098,0.24076653135212417,0.1500326797385621,0.08752102481617649,G-alligator
IMG-20191121-WA0021.jpg_O_1_1.png,0.31433210784313725,0.2190153058619281,0.16876633986928105,0.0734495378880719,G-alligator
IMG-20191121-WA0021.jpg_O_1_1.png_flip.png,0.3286825980392157,0.23258446946486927,0.17422385620915032,0.07812572763480391,G-alligator
IMG-20191121-WA0021.jpg_O_1_2.png,0.21724264705882354,0.15046770322712422,0.1484313725490196,0.08165642871732026,G-alligator
IMG-20191121-WA0021.jpg_O_1_2.png_flip.png,0.21723651960784313,0.14931874234068626,0.15387254901960784,0.08595477175245098,G-alligator
IMG-20191121-WA0021.jpg_O_2_1.png,0.1942953431372549,0.1130523641748366,0.1648529411764706,0.08360996221405229,G-alligator
IMG-20191121-WA0021.jpg_O_2_1.png_flip.png,0.1869546568627451,0.10546734579248365,0.16486928104575163,0.08338196997549019,G-alligator
IMG-20191121-WA0021.jpg_O_2_2.png_flip.png,0.22653799019607843,0.13469109987745098,0.2007516339869281,0.10890474366830065,G-alligator
IMG-20191121-WA0021.jpg_O_3_1.png,0.16729779411764706,0.12787815308415032,0.09063725490196078,0.05121761386846406,G-alligator
l.png_O_0_0.png,0.31043504901960783,0.16766509650735295,0.2624918300653595,0.11972187755310457,G-alligator
l.png_O_0_1.png,0.3317585784313726,0.1812565614787582,0.3101388888888889,0.15963687193627452,G-alligator
l.png_O_0_1.png_flip.png,0.3374754901960784,0.1846398973651961,0.31562091503267975,0.1627853222017974,G-alligator
l.png_O_1_0.png,0.42076593137254903,0.25269213388480394,0.2952859477124183,0.1272121502246732,G-alligator
l.png_O_1_1.png_flip.png,0.31512867647058823,0.1734507378472222,0.3148611111111111,0.17318317248774506,G-alligator
m1.png_O_0_0.png,0.1751531862745098,0.12984641799428104,0.4468218954248366,0.4015151271446078,G-alligator
m1.png_O_0_0.png_flip.png,0.1751531862745098,0.12926042943218952,0.4468218954248366,0.40092913858251633,G-alligator
m1.png_O_0_1.png,0.2442953431372549,0.11161372804330066,0.2836111111111111,0.15092949601715683,G-alligator
m1.png_O_1_0.png_flip.png,0.23958333333333334,0.17922785181781048,0.42804738562091504,0.36769190410539215,G-alligator
m1.png_O_1_1.png_flip.png,0.29075367647058825,0.16318975949754905,0.35623366013071894,0.22866974315767974,G-alligator
m2.png_O_0_0.png,0.19637254901960785,0.12313642514297388,0.3453104575163399,0.2720743336397059,G-alligator
m2.png_O_0_1.png,0.3057230392156863,0.1995075571895425,0.3085702614379085,0.20235477941176472,G-alligator
m2.png_O_0_1.png_flip.png,0.30363970588235295,0.19799043862336602,0.3085702614379085,0.20292099417892157,G-alligator
m2.png_O_1_1.png,0.22551470588235295,0.15784424785539217,0.2398202614379085,0.1721498034109477,G-alligator
n2.png_O_1_0.png,0.11407475490196078,0.06733570772058822,0.18506535947712419,0.13832631229575165,G-alligator
n2.png_O_1_0.png_flip.png,0.1218811274509804,0.07526910998774511,0.18428104575163398,0.1376690282883987,G-alligator
n2.png_O_1_1.png,0.11571078431372549,0.07243829146241829,0.14687908496732027,0.10360659211601309,G-alligator
n2.png_O_1_1.png_flip.png,0.11614583333333334,0.07265879033905229,0.14372549019607844,0.10023844720179739,G-alligator
p.png_O_0_0.png,0.20053308823529412,0.13295234630310454,0.20311274509803923,0.13553200316584968,G-alligator
p.png_O_0_0.png_flip.png,0.20053308823529412,0.13284510314542486,0.1952941176470588,0.12760613255718953,G-alligator
p.png_O_0_1.png,0.3546200980392157,0.2651136131535948,0.15940359477124183,0.06989710988562091,G-alligator
p.png_O_0_1.png_flip.png,0.35513480392156865,0.26549163858251634,0.16245098039215686,0.07280781505310456,G-alligator
p.png_O_1_0.png,0.23443014705882353,0.1723996502246732,0.18047385620915032,0.118443359375,G-alligator
p.png_O_1_0.png_flip.png,0.23392156862745098,0.1716764195261438,0.18047385620915032,0.11822870710784314,G-alligator
p.png_O_1_1.png,0.3328921568627451,0.23312249795751633,0.2351470588235294,0.13537739991830067,G-alligator
p.png_O_1_1.png_flip.png,0.3255882352941176,0.22485179227941177,0.23438725490196077,0.1336508118872549,G-alligator
Photo-Jul-29-11-49-37-AM_0.jpg_O_0_1.png,0.29065563725490196,0.22164123774509803,0.1343872549019608,0.06537285539215687,G-alligator
Photo-Jul-29-11-49-37-AM_0.jpg_O_0_1.png_flip.png,0.2859497549019608,0.2171408420138889,0.13127450980392158,0.062465596915849686,G-alligator
Photo-Jul-29-11-49-37-AM_0.jpg_O_1_1.png,0.3848958333333333,0.30222425194035946,0.21952614379084967,0.13685456239787583,G-alligator
Photo-Jul-29-11-49-37-AM_0.jpg_O_1_1.png_flip.png,0.3838296568627451,0.3011575776143791,0.21716503267973855,0.13449295343137252,G-alligator
Photo-Jul-29-11-49-37-AM_0.jpg_O_2_1.png,0.2630575980392157,0.1678753957312092,0.2241748366013072,0.12899263429330066,G-alligator
Photo-Jul-29-11-49-37-AM_0.jpg_O_2_1.png_flip.png,0.26875,0.17310911968954246,0.22886437908496732,0.1332234987745098,G-alligator
VID-20191121-WA0018.mp4_900.png_O_1_0.png_flip.png,0.21194240196078432,0.1191335018382353,0.2507598039215686,0.1579509037990196,G-alligator
VID-20191121-WA0018.mp4_920.png_O_0_0.png,0.22134803921568627,0.15011287275326796,0.2585457516339869,0.18731058517156862,G-alligator
VID-20191121-WA0018.mp4_920.png_O_0_0.png_flip.png,0.21572916666666667,0.14474807240604576,0.2538562091503268,0.1828751148897059,G-alligator
VID-20191121-WA0018.mp4_920.png_O_0_1.png,0.20519607843137255,0.12560042636846405,0.33435457516339867,0.2547589231004902,G-alligator
VID-20191121-WA0018.mp4_920.png_O_0_1.png_flip.png,0.18591911764705882,0.10705541513480392,0.321062091503268,0.2421983889910131,G-alligator
VID-20191121-WA0022.mp4_960.png_O_0_1.png,0.18232843137254903,0.08529935151143792,0.3078186274509804,0.21078954758986926,G-alligator
VID-20191121-WA0022.mp4_960.png_O_0_1.png_flip.png,0.1786764705882353,0.08314100796568627,0.30157679738562093,0.2060413347630719,G-alligator
VID-20191121-WA0022.mp4_980.png_O_0_0.png,0.13956495098039215,0.07356742749183005,0.31786764705882353,0.25187012357026145,G-alligator
VID-20191121-WA0022.mp4_980.png_O_0_0.png_flip.png,0.1406985294117647,0.07499341299019606,0.3248856209150327,0.2591805044934641,G-alligator
VID-20191121-WA0022.mp4_980.png_O_0_1.png,0.16094975490196078,0.06868557240604575,0.2296813725490196,0.13741719005310457,G-alligator
VID-20191121-WA0022.mp4_980.png_O_0_1.png_flip.png,0.16355392156862744,0.07190459048202613,0.242140522875817,0.1504911917892157,G-alligator
VID-20191121-WA0022.mp4_990.png_O_0_1.png,0.17919117647058824,0.08895750357434641,0.2515686274509804,0.1613349545547386,G-alligator
VID-20191121-WA0022.mp4_990.png_O_0_1.png_flip.png,0.171875,0.08183652471405228,0.2694771241830065,0.1794386488970588,G-alligator
VID-20191121-WA0022.mp4_1000.png_O_0_0.png,0.2073529411764706,0.14073072406045753,0.2147875816993464,0.14816536458333332,G-alligator
VID-20191121-WA0022.mp4_1000.png_O_0_0.png_flip.png,0.20474264705882353,0.13792524509803922,0.2116830065359477,0.1448656045751634,G-alligator
VID-20191121-WA0022.mp4_1000.png_O_0_1.png,0.1937377450980392,0.11983014195261435,0.235890522875817,0.16198291973039214,G-alligator
VID-20191121-WA0022.mp4_1000.png_O_0_1.png_flip.png,0.19162377450980392,0.11785257097630718,0.2398529411764706,0.16608173764297388,G-alligator
VID-20191121-WA0022.mp4_1010.png_O_0_1.png,0.23645220588235294,0.1600647212009804,0.23437091503267973,0.15798343035130719,G-alligator
VID-20191121-WA0022.mp4_1010.png_O_0_1.png_flip.png,0.24009191176470587,0.16372421364379086,0.23513071895424836,0.15876302083333332,G-alligator
VID-20191121-WA0022.mp4_1020.png_O_0_0.png,0.1619485294117647,0.08710489430147059,0.32026960784313724,0.2454259727328431,G-alligator
VID-20191121-WA0022.mp4_1020.png_O_0_0.png_flip.png,0.15884803921568627,0.08358434180964053,0.30779411764705883,0.23253042024101309,G-alligator
VID-20191121-WA0022.mp4_1020.png_O_0_1.png,0.2036703431372549,0.11145364838643793,0.4538316993464052,0.36161500459558826,G-alligator
VID-20191121-WA0022.mp4_1020.png_O_0_1.png_flip.png,0.18389093137254903,0.09137180861928104,0.44763888888888886,0.3551197661356209,G-alligator
VID-20191121-WA0022.mp4_1030.png_O_0_0.png,0.18229779411764707,0.09632973345588236,0.32412581699346404,0.23815775633169933,G-alligator
VID-20191121-WA0022.mp4_1030.png_O_0_0.png_flip.png,0.18177083333333333,0.09676969720179737,0.3108006535947712,0.2257995174632353,G-alligator
VID-20191121-WA0022.mp4_1030.png_O_0_1.png,0.20370098039215687,0.10987402982026145,0.2757516339869281,0.18192468341503265,G-alligator
VID-20191121-WA0022.mp4_1040.png_O_0_1.png,0.2177205882352941,0.12605085784313724,0.3155718954248366,0.22390216503267973,G-alligator
VID-20191121-WA0022.mp4_1040.png_O_0_1.png_flip.png,0.21668504901960783,0.12404876429738561,0.32731209150326795,0.23467580678104571,G-alligator
VID-20191121-WA0022.mp4_1050.png_O_0_0.png,0.21826593137254902,0.12145723549836601,0.31012254901960784,0.21331385314542484,G-alligator
VID-20191121-WA0022.mp4_1050.png_O_0_0.png_flip.png,0.2171936274509804,0.1202281964869281,0.3288643790849673,0.231898948120915,G-alligator
VID-20191121-WA0022.mp4_1050.png_O_0_1.png,0.25043504901960784,0.15201764195261436,0.33427287581699344,0.23585546874999996,G-alligator
VID-20191121-WA0022.mp4_1050.png_O_0_1.png_flip.png,0.24896446078431372,0.15057613357843136,0.34911764705882353,0.25072931985294117,G-alligator
VID-20191121-WA0022.mp4_1060.png_O_0_1.png,0.18176470588235294,0.08316116472630718,0.29447712418300653,0.19587358302696078,G-alligator
VID-20191121-WA0022.mp4_1060.png_O_0_1.png_flip.png,0.18019607843137256,0.0821106004901961,0.28118464052287584,0.18309916258169937,G-alligator
VID-20191121-WA0022.mp4_1070.png_O_0_0.png,0.13542892156862746,0.07413891441993464,0.3202777777777778,0.25898777062908496,G-alligator
VID-20191121-WA0022.mp4_1070.png_O_0_0.png_flip.png,0.13542892156862746,0.07428533496732026,0.32026960784313724,0.25912602124183004,G-alligator
VID-20191121-WA0022.mp4_1070.png_O_0_1.png,0.18443627450980393,0.09563714001225493,0.3195016339869281,0.23070249948937907,G-alligator
VID-20191121-WA0022.mp4_1070.png_O_0_1.png_flip.png,0.17654411764705882,0.08877990962009803,0.28745915032679736,0.1996949422998366,G-alligator
VID-20191121-WA0022.mp4_1080.png_O_0_0.png,0.19536151960784315,0.10463759957107843,0.2890114379084967,0.198287517871732,G-alligator
VID-20191121-WA0022.mp4_1080.png_O_0_0.png_flip.png,0.19427696078431372,0.10253761999591504,0.30776143790849675,0.21602209712009807,G-alligator
VID-20191121-WA0022.mp4_1080.png_O_0_1.png_flip.png,0.18797181372549018,0.07830426623774508,0.3015032679738562,0.19183572048611108,G-alligator
VID-20191121-WA0022.mp4_1090.png_O_0_1.png,0.20677083333333332,0.11145878012663397,0.30703431372549017,0.2117222605187908,G-alligator
VID-20191121-WA0022.mp4_1090.png_O_0_1.png_flip.png,0.20831495098039216,0.11195769505718954,0.3249918300653595,0.22863457414215688,G-alligator
VID-20191121-WA0022.mp4_1100.png_O_0_0.png,0.1718811274509804,0.09836603860294119,0.2780718954248366,0.20455680657679742,G-alligator
VID-20191121-WA0022.mp4_1100.png_O_0_0.png_flip.png,0.1718811274509804,0.09815125868055555,0.28280228758169934,0.2090724188112745,G-alligator
VID-20191121-WA0022.mp4_1100.png_O_0_1.png,0.19736519607843137,0.10562679993872548,0.24370915032679738,0.1519707541870915,G-alligator
VID-20191121-WA0022.mp4_1100.png_O_0_1.png_flip.png,0.19631740196078432,0.10463800806781046,0.254656862745098,0.16297746885212416,G-alligator
VID-20191121-WA0022.mp4_1110.png_O_0_0.png,0.15574142156862744,0.07930523641748366,0.27808823529411764,0.20165205014297385,G-alligator
VID-20191121-WA0022.mp4_1110.png_O_0_0.png_flip.png,0.15261642156862745,0.07563383374183007,0.2945261437908497,0.21754355596405228,G-alligator
VID-20191121-WA0022.mp4_1110.png_O_0_1.png,0.19791053921568627,0.10924885110294116,0.36320261437908496,0.27454092626633986,G-alligator
VID-20191121-WA0022.mp4_1110.png_O_0_1.png_flip.png,0.1947610294117647,0.10616770067401961,0.40151143790849675,0.3129181091707517,G-alligator
VID-20191121-WA0022.mp4_1120.png_O_0_0.png,0.11405637254901961,0.06908283547794118,0.18827614379084967,0.14330260671977124,G-alligator
VID-20191121-WA0022.mp4_1120.png_O_0_0.png_flip.png,0.11404411764705882,0.06866030943627452,0.20387254901960783,0.15848874080882352,G-alligator
VID-20191121-WA0022.mp4_1120.png_O_0_1.png,0.15205269607843136,0.07785416666666664,0.24995915032679739,0.1757606209150327,G-alligator
VID-20191121-WA0022.mp4_1120.png_O_0_1.png_flip.png,0.15161151960784314,0.07722748161764706,0.23748366013071895,0.16309962214052287,G-alligator
X0003.png,0.6306740196078431,0.32729706648284307,0.5718790849673203,0.2685021318423203,G-alligator
X0050.png,0.3713051470588235,0.2668302185457516,0.28201797385620914,0.17754304534313725,G-alligator
X0050.png_flip.png,0.37339460784313727,0.2671224851919935,0.28437091503267975,0.17809879238153598,G-alligator
X0055.png,0.7223468137254901,0.25218091299019607,0.6648366013071896,0.1946707005718955,G-alligator
X0055.png_flip.png,0.7046507352941176,0.23554827920751625,0.6538562091503268,0.18475375306372555,G-alligator
X0058.png,0.3171691176470588,0.1581229702818627,0.4351143790849673,0.27606823171977124,G-alligator
X0058.png_flip.png,0.3181924019607843,0.15822810712826796,0.45540849673202616,0.2954442018995098,G-alligator
X0071.png,0.20941789215686274,0.12645576746323528,0.2952859477124183,0.21232382301879082,G-alligator
Y0000.png,0.14324142156862746,0.08775298713235295,0.1531045751633987,0.09761614072712418,G-alligator
Y0000.png_flip.png,0.13800857843137254,0.08232489532271242,0.1531045751633987,0.09742089205473857,G-alligator
Y0001.png_flip.png,0.2880024509803922,0.17605209609885622,0.37500816993464053,0.26305781505310455,G-alligator
Y0002.png,0.310343137254902,0.18514458231209152,0.2749019607843137,0.14970340584150327,G-alligator
Y0003.png,0.2588296568627451,0.16691401143790852,0.3179575163398693,0.2260418709150327,G-alligator
Y0003.png_flip.png,0.26871323529411767,0.1765046083537582,0.31794934640522876,0.2257407194648693,G-alligator
Y0004.png,0.37346813725490197,0.23444259344362745,0.33902777777777776,0.20000223396650324,G-alligator
Y0005.png,0.28911764705882353,0.1680224290236928,0.34683823529411767,0.22574301725898693,G-alligator
Y0006.png,0.18283088235294118,0.1407607230392157,0.16482843137254902,0.12275827205882353,G-alligator
Y0006.png_flip.png,0.19066176470588236,0.1488649790645425,0.16873366013071894,0.12693687448937907,G-alligator
Y0007.png,0.16260416666666666,0.10525802951388888,0.1781127450980392,0.12076660794526142,G-alligator
Y0007.png_flip.png,0.1641482843137255,0.10713407628676472,0.17186274509803923,0.11484853707107845,G-alligator
Y0008.png,0.42511642156862745,0.27583744383169934,0.33589869281045753,0.18661971507352942,G-alligator
Y0008.png_flip.png,0.4162561274509804,0.2673678640727124,0.33589869281045753,0.18701042943218957,G-alligator
Y0009.png,0.1385110294117647,0.08293418096405229,0.18746732026143792,0.13189047181372549,G-alligator
Y0009.png_flip.png,0.13597426470588236,0.07874680861928106,0.18981209150326797,0.13258463541666665,G-alligator
Y0010.png,0.19689950980392157,0.1110593852124183,0.28351307189542485,0.19767294730392157,G-alligator
Y0010.png_flip.png,0.19689950980392157,0.11090330116421569,0.2772630718954248,0.19126686325571893,G-alligator
Y0011.png,0.15886642156862746,0.10787626378676471,0.15000816993464053,0.09901801215277778,G-alligator
Y0012.png_flip.png,0.25518995098039216,0.1348762637867647,0.38669117647058826,0.2663774892769608,G-alligator
Y0013.png,0.2895772058823529,0.1927578125,0.2992075163398693,0.20238812295751638,G-alligator
Y0013.png_flip.png,0.29848039215686273,0.20204176879084965,0.29217320261437907,0.195734579248366,G-alligator
Y0014.png,0.13075980392156863,0.07277950112336602,0.1765359477124183,0.11855564491421566,G-alligator
Y0014.png_flip.png,0.12814950980392156,0.0706477481617647,0.18197712418300654,0.12447536254084969,G-alligator
z.png_O_0_0.png,0.2723774509803922,0.19837377450980392,0.2007598039215686,0.1267561274509804,G-alligator
z.png_O_0_0.png_flip.png,0.2723774509803922,0.1973578941993464,0.2007598039215686,0.12574024714052287,G-alligator
z.png_O_1_0.png,0.2266299019607843,0.16675783803104574,0.15625816993464053,0.09638610600490197,G-alligator
z.png_O_1_0.png_flip.png,0.24746323529411765,0.18696587775735296,0.15625816993464053,0.09576081239787583,G-alligator
z.png_O_1_1.png,0.26725490196078433,0.21191268382352943,0.17265522875816994,0.11731301062091504,G-alligator
z.png_O_1_1.png_flip.png,0.25581495098039214,0.20014079095179738,0.17265522875816994,0.11698106872957516,G-alligator
IMG_20191114_205333.jpg_O_2_1.png,0.06824142156862745,0.05092673866421568,0.14062908496732027,0.1233144020629085,G-Longitudinal
IMG_20191114_205333.jpg_O_2_2.png,0.09064950980392157,0.06874541717728758,0.2061764705882353,0.1842723779616013,G-Longitudinal
IMG_20191114_205352.jpg_O_2_2.png_flip.png,0.061464460784313724,0.042108111213235294,0.24209967320261438,0.22274332363153596,G-Longitudinal
IMG_20191114_205438.jpg_O_2_0.png,0.06564950980392156,0.045511871936274505,0.13358660130718955,0.1134489634395425,G-Longitudinal
IMG_20191114_205644.jpg_O_2_1.png,0.07917279411764706,0.06739492698120915,0.09374183006535948,0.08196396292892157,G-Longitudinal
IMG_20191114_205644.jpg_O_2_1.png_flip.png,0.0671875,0.05527277369281046,0.0835702614379085,0.07165553513071896,G-Longitudinal
IMG_20191114_211427.jpg_O_2_1.png_flip.png,0.11203431372549019,0.08999977022058822,0.14297385620915032,0.12093931270424836,G-Longitudinal
IMG_20191114_211427.jpg_O_2_2.png,0.084375,0.06146250765931373,0.1366748366013072,0.11376234426062092,G-Longitudinal
IMG_20191114_211427.jpg_O_2_2.png_flip.png,0.071875,0.04915801164215686,0.1366748366013072,0.11395784824346405,G-Longitudinal
IMG_20191114_213027.jpg_O_2_1.png,0.07136642156862745,0.05626693984885621,0.16095588235294117,0.14585640063316993,G-Longitudinal
IMG_20191114_213027.jpg_O_2_2.png,0.05208946078431372,0.03801585477941176,0.12657679738562091,0.11250319138071896,G-Longitudinal
IMG_20191114_213027.jpg_O_2_2.png_flip.png,0.05208946078431372,0.03774230238970588,0.13204248366013072,0.11769532526552287,G-Longitudinal
IMG_20191114_213242.jpg_O_1_3.png,0.032818627450980395,0.028687078737745102,0.09222222222222222,0.08809067350898693,G-Longitudinal
IMG_20191115_090105.jpg_O_2_0.png,0.06511029411764706,0.05028553921568628,0.15701797385620914,0.14219321895424836,G-Longitudinal
IMG_20191115_090105.jpg_O_2_3.png,0.11879289215686274,0.08333325674019607,0.23511437908496732,0.19965474366830066,G-Longitudinal
IMG_20191115_090117.jpg_O_2_2.png,0.07555147058823529,0.04767906198937908,0.1867156862745098,0.1588432776756536,G-Longitudinal
IMG_20191115_090117.jpg_O_2_3.png,0.12659313725490196,0.08648404309640523,0.1711111111111111,0.13100201695261438,G-Longitudinal
IMG_20191115_090132.jpg_O_3_2.png,0.07658088235294118,0.05488052747140523,0.1882843137254902,0.16658395884395424,G-Longitudinal
IMG_20191119_084143.jpg_O_2_1.png,0.0786642156862745,0.05454058159722222,0.2140359477124183,0.18991231362336602,G-Longitudinal
IMG_20191119_084143.jpg_O_2_1.png_flip.png,0.0786642156862745,0.05451131025326797,0.2140359477124183,0.18988304227941177,G-Longitudinal
IMG_20191119_084208.jpg_O_1_2.png,0.0968688725490196,0.06613466350081698,0.25466503267973856,0.22393082363153594,G-Longitudinal
IMG_20191119_084208.jpg_O_1_2.png_flip.png,0.09481004901960784,0.06436883425245096,0.248390522875817,0.21794930810866014,G-Longitudinal
IMG_20191119_084221.jpg_O_2_1.png,0.08748161764705882,0.07388671875,0.1742156862745098,0.160620787377451,G-Longitudinal
IMG_20191119_084304.jpg_O_2_1.png,0.11720588235294117,0.09081631689133987,0.221078431372549,0.1946888659109477,G-Longitudinal
IMG_20191119_092520.jpg_O_0_0.png_flip.png,0.061495098039215684,0.05135869842728758,0.15540849673202614,0.14527209712009803,G-Longitudinal
IMG_20191119_134748.jpg_O_2_3.png,0.06251838235294117,0.041619000204248364,0.2780637254901961,0.2571643433415033,G-Longitudinal
IMG_20191119_134819.jpg_O_2_1.png,0.05730392156862745,0.042664496527777776,0.1460702614379085,0.13143083639705883,G-Longitudinal
IMG_20191119_134830.jpg_O_2_2.png,0.07916666666666666,0.05828792636846405,0.3617156862745098,0.34083694597630715,G-Longitudinal
IMG_20191119_134835.jpg_O_2_4.png,0.05158088235294118,0.036014884599673204,0.39765522875816994,0.382089231004902,G-Longitudinal
IMG_20191119_134839.jpg_O_2_4.png_flip.png,0.033339460784313726,0.02000998263888889,0.24998366013071896,0.23665418198529412,G-Longitudinal
IMG_20191119_134848.jpg_O_2_2.png_flip.png,0.040098039215686276,0.026504608353758174,0.17422385620915032,0.16063042534722222,G-Longitudinal
IMG_20191119_134944.jpg_O_2_1.png,0.04690563725490196,0.0302448810253268,0.16565359477124184,0.14899283854166667,G-Longitudinal
IMG_20191119_134944.jpg_O_2_1.png_flip.png,0.04690563725490196,0.030244893790849672,0.16565359477124184,0.14899285130718956,G-Longitudinal
IMG_20191119_134944.jpg_O_2_2.png,0.0630453431372549,0.04636496629901961,0.14919117647058824,0.13251079963235296,G-Longitudinal
