name,principal component 1,principal component 2,principal component 3,principal component 4,Class
IMG_20191119_092253.jpg_O_3_1.png,-0.003956575381095688,0.9733525169392505,0.05993591139026076,-0.045448132804081935,G-Transverse
IMG_20191119_092253.jpg_O_3_1.png_flip.png,-0.047379729958077745,-0.5799525589236888,0.15260183657003104,0.44267876367015807,G-Transverse
IMG_20191119_092253.jpg_O_3_2.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_092253.jpg_O_3_2.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_092303.jpg_O_1_1.png,-0.2577731101702022,-0.4989182552265056,-0.10057186446737129,0.21657461129147346,G-Transverse
IMG_20191119_092303.jpg_O_2_1.png,0.08659193740594509,-0.9028456499229881,-0.02700137900284998,0.14191359578136184,G-Transverse
IMG_20191119_092303.jpg_O_2_1.png_flip.png,0.07343132455386717,0.6869119226377071,-0.0880225028276612,0.021333089978948904,G-Transverse
IMG_20191119_092303.jpg_O_4_1.png,0.28638501406479117,-0.6121321489599697,-0.21804168239235427,-0.478470323656761,G-Transverse
IMG_20191119_092303.jpg_O_4_1.png_flip.png,0.2725091659519425,0.015570026251640702,-0.05622378726376542,-0.5740554236578406,G-Transverse
IMG_20191119_092309.jpg_O_0_1.png_flip.png,-0.2599165293215538,-0.44558490529538247,0.16288754979204675,0.093172663947406,G-Transverse
IMG_20191119_092309.jpg_O_0_2.png,-0.5561025683977573,-0.3135735101638977,-0.03590389339467854,0.25008720778933957,G-Transverse
IMG_20191119_092309.jpg_O_0_2.png_flip.png,-0.5621578055639934,0.4989746860494829,0.12540942796880866,0.13064521381194732,G-Transverse
IMG_20191119_092433.jpg_O_4_2.png,0.08085771536383317,-0.5628447720121125,-0.15899672445439683,-0.29323294706552794,G-Transverse
IMG_20191119_092433.jpg_O_4_2.png_flip.png,0.07288934467564218,0.20646030140841018,-0.03312737949637155,-0.45059916028469277,G-Transverse
IMG_20191119_092433.jpg_O_4_3.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_092433.jpg_O_4_3.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_092433.jpg_O_4_4.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_092433.jpg_O_4_4.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_092437.jpg_O_0_0.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_092437.jpg_O_0_0.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_092437.jpg_O_0_1.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_092437.jpg_O_0_1.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_092437.jpg_O_1_2.png,0.6797551458716159,-0.674327008750762,-0.166009763167531,-0.3271357729886571,G-Transverse
IMG_20191119_092437.jpg_O_1_2.png_flip.png,0.6578243294959979,0.28462768257790055,0.02676408538266092,-0.40256493600465787,G-Transverse
IMG_20191119_092437.jpg_O_1_3.png,-1.0627318144151112,0.005353574957067812,-0.033373649584201165,0.010290991590935937,Healthy-pavement
IMG_20191119_092437.jpg_O_1_3.png_flip.png,-1.0605297111481555,-0.018766544943392874,-0.03851677097672867,0.011807091539957782,Healthy-pavement
IMG_20191119_092437.jpg_O_1_4.png,-1.0692760595233497,-0.0010470136167279828,-0.036851452608664806,0.0052266540549812815,Healthy-pavement
IMG_20191119_092437.jpg_O_1_4.png_flip.png,-1.0703951854593832,0.00014732243357068827,-0.019530279028743467,0.010652637142503335,Healthy-pavement
IMG_20191119_092437.jpg_O_2_0.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_092437.jpg_O_2_0.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_092437.jpg_O_2_1.png,-1.0664654888362837,0.01354085787209695,-0.014623259238344693,-0.014575897040318662,Healthy-pavement
IMG_20191119_092437.jpg_O_2_2.png,0.14757725607255506,-0.7764397283247326,-0.18583478413008864,-0.11249005215575676,G-Transverse
IMG_20191119_092437.jpg_O_2_2.png_flip.png,0.1376173315713646,0.4840251392717321,0.06671076395181004,-0.16362472735509961,G-Transverse
IMG_20191119_092437.jpg_O_2_3.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_092437.jpg_O_2_3.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_092437.jpg_O_3_0.png,-1.069683200083065,-0.010573260402626263,-0.03411671971241252,-0.011066659209738686,Healthy-pavement
IMG_20191119_092437.jpg_O_3_0.png_flip.png,-1.0736077380586702,0.004832159447199946,-0.016514718539005727,-0.005971819426098614,Healthy-pavement
IMG_20191119_092440.jpg_O_2_2.png_flip.png,0.019684765591988295,0.8099141485810092,-0.06691169671706415,0.09369952364386326,G-Transverse
IMG_20191119_092440.jpg_O_4_2.png,-0.8772630863638143,-0.17572857677838283,0.1364679440065238,-0.06603863522925267,G-Transverse
IMG_20191119_092520.jpg_O_2_2.png,0.3105407303736475,-0.7789074873902375,-0.25507258742023914,-0.3107051226427299,G-Transverse
IMG_20191119_092524.jpg_O_0_0.png_flip.png,-0.5389657085773703,-0.0795239536428806,0.3825212312028349,0.24398012074213626,G-Longitudinal
IMG_20191119_092524.jpg_O_4_2.png,-0.928662739907852,-0.11322734677048683,0.11428833078418511,-0.06957144677773486,G-Transverse
IMG_20191119_092524.jpg_O_4_3.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_092524.jpg_O_4_4.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_092524.jpg_O_4_4.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_134755.jpg_O_2_1.png_flip.png,-0.7638070296084996,-0.19876832777294104,0.09845391474345777,0.10759746091026658,G-Transverse
IMG_20191119_134808.jpg_O_0_1.png,-0.5398401252177244,0.40237903736648434,0.12939504100180707,0.10003370635279855,G-Transverse
IMG_20191119_134808.jpg_O_0_1.png_flip.png,-0.5589996121313031,-0.2458274501167102,-0.06915383277419242,0.20704184250136487,G-Transverse
IMG_20191119_134808.jpg_O_4_2.png,-0.755761784592493,-0.1674948102659755,0.008000765674432045,0.16760913682035358,G-Transverse
IMG_20191119_134808.jpg_O_4_4.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_134808.jpg_O_4_4.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_134813.jpg_O_0_3.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_134813.jpg_O_0_3.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_134813.jpg_O_0_4.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_134813.jpg_O_0_4.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_134813.jpg_O_1_3.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_134813.jpg_O_1_3.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_134813.jpg_O_1_4.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_134813.jpg_O_1_4.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_134813.jpg_O_2_1.png_flip.png,-0.7696216736619029,-0.1345098264930345,-0.0017740013448774065,-0.048299357680057366,G-Transverse
IMG_20191119_134813.jpg_O_2_2.png,-1.0758889354238381,-0.005569737729189194,-0.033999048008182375,0.0019383681952645723,Healthy-pavement
IMG_20191119_134813.jpg_O_2_2.png_flip.png,-1.0755519568100058,-0.004177168380657149,-0.03101982398582451,0.0016002046648703136,Healthy-pavement
IMG_20191119_134813.jpg_O_2_4.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_134813.jpg_O_2_4.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_134813.jpg_O_3_1.png,-0.7842137809683593,0.05547633667029446,0.004461568776214414,-0.08308357052376233,G-Transverse
IMG_20191119_134813.jpg_O_3_2.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_134813.jpg_O_3_2.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_134819.jpg_O_1_1.png,-1.081089717549548,-0.0037236626819145435,-0.029210730730194142,0.00021357597992846433,Healthy-pavement
IMG_20191119_134819.jpg_O_1_1.png_flip.png,-1.0809681043519423,-0.0038591527032472398,-0.030480523296114326,0.0008948090135064604,Healthy-pavement
IMG_20191119_134819.jpg_O_1_2.png,-1.0778980785983754,-0.004286294706847424,-0.03220419380775928,0.0003113191408120909,Healthy-pavement
IMG_20191119_134819.jpg_O_1_2.png_flip.png,-1.0780779190793879,-0.004471149086055301,-0.029813464972792244,0.002760688157558939,Healthy-pavement
IMG_20191119_134819.jpg_O_1_3.png_flip.png,-0.6514320831719418,0.055120282012315884,-0.05888078623672638,-0.11758183794897074,G-Transverse
IMG_20191119_134819.jpg_O_2_1.png_flip.png,-0.605485753115977,-0.044712612601495665,0.40105476346652513,0.0019776736294022513,G-Longitudinal
IMG_20191119_134824.jpg_O_1_3.png,-1.077985846818234,-0.00023550781378006748,-0.03416564767452404,-0.0010983512544379679,Healthy-pavement
IMG_20191119_134824.jpg_O_1_3.png_flip.png,-1.0782818308576005,-0.007457070822965356,-0.023456385513599968,0.0036195775347379945,Healthy-pavement
IMG_20191119_134824.jpg_O_1_4.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_134824.jpg_O_1_4.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_134824.jpg_O_2_0.png,-0.6470938599415514,0.06734602500421676,0.12150354556174997,0.1747544999609731,G-Longitudinal
IMG_20191119_134824.jpg_O_2_0.png_flip.png,-0.6482634823684178,-0.0923083052121078,-0.2780425454795809,0.08698640833669842,G-Longitudinal
IMG_20191119_134824.jpg_O_2_2.png,-0.46701089250889544,0.01592414210444663,0.23036931484950607,0.506253118428552,G-Longitudinal
IMG_20191119_134824.jpg_O_3_0.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_134824.jpg_O_3_0.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_134824.jpg_O_3_1.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_134824.jpg_O_3_1.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_134824.jpg_O_3_2.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_134824.jpg_O_3_2.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_134824.jpg_O_4_0.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_134824.jpg_O_4_0.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_134824.jpg_O_4_1.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_134824.jpg_O_4_1.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191119_134824.jpg_O_4_2.png,-1.0727554238108459,0.006992548550122164,-0.0290548686638136,0.010049122098800309,Healthy-pavement
IMG_20191119_134824.jpg_O_4_2.png_flip.png,-1.071293841998651,-0.008787799694333449,-0.0331588969188301,0.016438811164164083,Healthy-pavement
IMG_20191119_134830.jpg_O_1_3.png_flip.png,-0.6779016499004442,-0.248691809305865,0.022888656400970653,0.10735853690913694,G-Transverse
IMG_20191119_134830.jpg_O_2_0.png,-0.789425096864661,0.012824825008210815,0.21755492058067133,0.13450182953188397,G-Longitudinal
IMG_20191119_134830.jpg_O_2_2.png_flip.png,-0.36926382384484896,0.021345948782362633,0.47692571493892816,0.39787089125529684,G-Longitudinal
IMG_20191119_134830.jpg_O_2_3.png,0.08824588744597218,-0.05281472414226597,-0.3795235468413528,-0.40182426724294745,G-Transverse
IMG_20191119_134830.jpg_O_3_4.png_flip.png,-0.6507274792137769,0.39558296157782197,0.05377738509456716,0.1556902121319001,G-Transverse
IMG_20191119_134835.jpg_O_2_1.png_flip.png,-0.6473753995418471,-0.07096933414057183,-0.009555172154645585,0.3127245808140769,G-Longitudinal
IMG_20191119_134839.jpg_O_2_1.png,-0.8768792900764681,0.03967523324104237,0.16453429575045445,-0.07090621915545907,G-Longitudinal
IMG_20191119_134839.jpg_O_2_2.png,-0.6627208791318288,-0.00444183416166452,0.38937275919347153,-0.10147417144179077,G-Longitudinal
IMG_20191119_134839.jpg_O_2_3.png,-0.6630631017872399,-0.10485937946917384,0.23153705996778776,0.2567536792970046,G-Longitudinal
IMG_20191119_134839.jpg_O_2_4.png,-0.6350071486649407,-0.04739303727078483,0.2569676631121912,0.2841839609032358,G-Longitudinal
IMG_20191119_134848.jpg_O_2_2.png,-0.6332670992370261,0.03529586594455831,-0.21489663412659823,0.22088170721109762,G-Longitudinal
IMG_20191119_134944.jpg_O_2_4.png_flip.png,-0.4172715108662282,0.03538759615205486,0.16594614970455013,-0.4496323490658169,G-Transverse
IMG_20191119_135024.jpg_O_0_2.png_flip.png,-0.8651495700178212,0.022032053338583622,-0.026871272149018723,-0.1189666985413219,G-Transverse
IMG_20191119_135024.jpg_O_1_2.png,-0.7704372138496366,-0.19624068844473452,0.018459146662500776,-0.04706434184809815,G-Transverse
IMG_20191119_135024.jpg_O_1_2.png_flip.png,-0.7818647872704089,0.09195324233013003,-0.09922810770196251,-0.09232272471143939,G-Transverse
IMG-20191121-WA0001.jpg_O_0_4.png,-0.5720442519947406,-0.10832641370739932,-0.010265883846953622,0.08462666424256529,G-Longitudinal
IMG-20191121-WA0001.jpg_O_1_0.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG-20191121-WA0001.jpg_O_1_0.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG-20191121-WA0001.jpg_O_1_1.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG-20191121-WA0001.jpg_O_1_1.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG-20191121-WA0001.jpg_O_3_0.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG-20191121-WA0001.jpg_O_3_0.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG-20191121-WA0001.jpg_O_3_1.png,-0.940005671066848,0.10622883150842882,0.10352495775829865,-0.13727062211446037,G-Longitudinal
IMG-20191121-WA0001.jpg_O_3_2.png,-0.8238816574153663,0.07740343778645241,0.23502053903144476,-0.24268261998144275,G-Longitudinal
IMG-20191121-WA0003.jpg_O_0_0.png,-0.70068653634593,0.37607063133717034,0.02222725369625031,0.06677943968340326,G-Transverse
IMG-20191121-WA0005.jpg_O_4_1.png_flip.png,-0.4810458021072468,-0.019616160640027466,-0.14840606053478694,-0.1944119109711815,G-Transverse
IMG-20191121-WA0007.jpg_O_2_1.png,-0.08989411721287614,-0.5789037875320828,-0.4644230513128275,-0.1336619863375642,G-Transverse
IMG-20191121-WA0008.jpg_O_1_2.png,-0.7173197860291518,-0.2134589711884675,-0.08448457114958523,-0.06773280959305993,G-Transverse
IMG-20191121-WA0008.jpg_O_2_2.png_flip.png,-0.6322363628102831,0.11588067180523537,-0.025322695062503137,-0.07427253865044316,G-Transverse
IMG-20191121-WA0008.jpg_O_3_2.png,-0.7145076297271783,-0.223050207145523,-0.014911082492813433,0.005306879503998573,G-Transverse
IMG-20191121-WA0010.jpg_O_3_2.png_flip.png,0.17435936351931916,-0.09814983742460376,0.12079944105128221,-0.3797615855047727,G-Transverse
IMG-20191121-WA0010.jpg_O_4_2.png,0.7241068047531386,-0.2048997069492413,0.3350550830431053,-0.45502512064035766,G-alligator
IMG-20191121-WA0011.jpg_O_0_1.png_flip.png,-0.7524355522189435,-0.15659766086199445,-0.05211371572333378,-0.14094161160332463,G-Transverse
IMG-20191121-WA0011.jpg_O_0_2.png_flip.png,-0.7944866947470037,-0.01614357280572371,-0.04009285272187686,-0.12374612952433771,G-Transverse
IMG-20191121-WA0011.jpg_O_1_2.png,-0.22899711926200744,0.01648153428655998,-0.27840737832290413,-0.25499816446812446,G-Transverse
IMG-20191121-WA0011.jpg_O_1_2.png_flip.png,-0.23459807743595876,-0.13623733646200797,0.1877473680644875,-0.2000964015817789,G-Transverse
IMG-20191121-WA0011.jpg_O_4_2.png,0.024205916022130663,-0.7760404075867238,0.1386977051883345,0.36426940515009715,G-Transverse
IMG-20191121-WA0011.jpg_O_4_2.png_flip.png,0.024094490019744126,0.910630247927814,-0.09520888929349657,0.24366503354844393,G-Transverse
IMG-20191121-WA0012.jpg_O_0_0.png,-0.6275177191128386,-0.07749561961206887,-0.1811623155954844,-0.2571294811515873,G-Transverse
IMG-20191121-WA0012.jpg_O_0_0.png_flip.png,-0.6198088535500854,-0.03940990144548601,0.03076974678361587,-0.325566279807088,G-Transverse
IMG-20191121-WA0012.jpg_O_2_1.png_flip.png,-0.20563238024287234,0.19107810819145646,0.7282747882636402,-0.6076219699986644,G-Longitudinal
IMG-20191121-WA0012.jpg_O_3_4.png_flip.png,0.10803605680122162,-0.1817164878036927,-0.14212828091973242,0.7757883350325622,G-Longitudinal
IMG-20191121-WA0012.jpg_O_4_2.png_flip.png,0.00039813774524380424,-0.04324038260445761,0.26212393131632866,-0.33348123609979474,G-Longitudinal
IMG-20191121-WA0014.jpg_O_0_1.png,-0.25834595445459596,0.7433919961494879,-0.0324752129700289,0.12270751112984421,G-Transverse
IMG-20191121-WA0014.jpg_O_0_1.png_flip.png,-0.24748727727573466,-0.5015631281584576,0.11967233034298289,0.19917400438081,G-Transverse
IMG-20191121-WA0019.jpg_O_1_1.png_flip.png,-0.49371733790744665,-0.26991288203331154,0.10126199041800003,-0.26107878792757067,G-Transverse
IMG-20191121-WA0020.jpg_O_0_2.png,0.031760768040781796,0.24919773989816585,-0.011524309420778592,-0.33978962910916616,G-Transverse
IMG-20191121-WA0021.jpg_O_2_2.png,1.9485809167400872,-0.20776797474371567,0.31197643324087915,-0.024985181670904754,G-alligator
IMG_20191123_165415.jpg_O_0_0.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191123_165415.jpg_O_0_0.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191123_165415.jpg_O_0_1.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191123_165415.jpg_O_0_1.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191123_165457.jpg_O_3_1.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191123_165457.jpg_O_3_1.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191123_165457.jpg_O_4_0.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191123_165457.jpg_O_4_0.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191123_165820.jpg_O_0_2.png,9.610169558730934,1.8498543584120688,0.13627046880343946,-0.33654652562307896,G-alligator
IMG_20191123_165820.jpg_O_0_2.png_flip.png,9.646910725371923,-1.5924688959870597,0.37961995235541146,0.21507601787576822,G-alligator
IMG_20191123_165820.jpg_O_1_2.png,7.567354321834628,0.9807661457787578,0.267061579318119,0.4434296425957583,G-alligator
IMG_20191123_165820.jpg_O_1_2.png_flip.png,7.514350335466959,-0.8708578551986029,-0.4590965258247438,0.5252751414714791,G-alligator
IMG_20191123_165820.jpg_O_2_1.png_flip.png,3.9622111207662143,-1.342982242224097,0.44547353726619865,-0.1756251210855519,G-alligator
IMG_20191123_165820.jpg_O_2_2.png_flip.png,4.3432488489623395,0.13144726820188102,0.3893641892485451,-0.17176679211392967,G-alligator
IMG_20191123_165820.jpg_O_3_1.png,3.6198573523726236,-0.495682039486654,0.4074945820409413,-0.2511920394786346,G-alligator
IMG_20191123_165956.jpg_O_2_0.png,-0.4738454768004691,0.1050764118647253,0.3847424435563287,0.3765518839314701,G-Longitudinal
IMG_20191123_165956.jpg_O_2_1.png,0.4684574381865018,0.2768474867325017,0.7046517855130914,0.9828867928203746,G-Longitudinal
IMG_20191123_165956.jpg_O_4_0.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191123_165956.jpg_O_4_0.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191123_170000.jpg_O_2_2.png_flip.png,0.12456350130271988,-0.014497007586818652,0.8537147525200142,0.6317148721436647,G-Longitudinal
IMG_20191123_170004.jpg_O_2_1.png_flip.png,-0.03668852504112819,-0.08947488280402693,0.2010080239867902,0.5112705213659867,G-Longitudinal
IMG_20191123_170007.jpg_O_0_1.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191123_170007.jpg_O_0_1.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191123_170007.jpg_O_0_2.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191123_170007.jpg_O_0_2.png_flip.png,-1.0847606063514732,-0.0032538763129996897,-0.028878872552440295,0.0005723739042338436,Healthy-pavement
IMG_20191123_170007.jpg_O_0_3.png,-1.0811946030887316,-0.0006238531887523979,-0.031214948149266796,9.15546500369655e-05,Healthy-pavement
IMG_20191123_170007.jpg_O_0_3.png_flip.png,-1.081102224875822,-0.004517053768635019,-0.024817747036610046,0.0014611070911006777,Healthy-pavement
IMG_20191123_170007.jpg_O_2_2.png_flip.png,0.0914376245263814,0.016224693551681168,-0.04118282941536995,0.5143609624144472,G-Longitudinal
IMG_20191123_170007.jpg_O_2_3.png_flip.png,0.8462272311591036,-0.07442190649304896,0.5888827169077998,0.9885268450205896,G-Longitudinal
IMG_20191123_170007.jpg_O_2_4.png,0.11919762281787183,-0.005025013330210373,-0.1366203066453407,0.797419976001689,G-Longitudinal
IMG_20191123_170007.jpg_O_2_4.png_flip.png,0.12696814792873132,0.023598929833938086,-0.34062106282095733,0.6405021087694391,G-Longitudinal
IMG_20191123_170014.jpg_O_2_2.png_flip.png,0.28550516146258625,-0.23626712789824955,0.800217806914059,0.446646158450374,G-Longitudinal
IMG_20191123_170017.jpg_O_1_2.png_flip.png,-0.5611656182330518,-0.3139874568748042,0.11403056879966368,0.028824249245938786,G-Transverse
IMG_20191123_170024.jpg_O_2_1.png_flip.png,0.19050496043067602,-0.14264987706214913,-0.11841450782201346,0.511023391412309,G-Longitudinal
IMG_20191123_170028.jpg_O_2_1.png,0.6980148117166106,0.36220768381980534,-0.2403596270073037,0.805373205151578,G-Longitudinal
IMG_20191123_170028.jpg_O_2_1.png_flip.png,0.7129309472666365,-0.35345131804116614,-0.11009605252744209,0.6142401442314593,G-Longitudinal
IMG_20191123_170031.jpg_O_2_1.png,0.4559133329105204,0.24409911117202296,-0.789264842225872,0.3713958180959422,G-Longitudinal
IMG_20191123_170031.jpg_O_2_1.png_flip.png,0.45660791694136427,-0.25255887982589437,0.5210446603803287,0.7041569642122053,G-Longitudinal
IMG_20191123_170034.jpg_O_3_0.png,-0.741422040272105,-0.1819496227208647,0.28353364458574093,-0.31980966591752896,G-Longitudinal
IMG_20191123_170045.jpg_O_2_2.png,0.2458372132755279,0.04440263796865821,0.19656109431283,0.7549357224608456,G-Longitudinal
IMG_20191123_170045.jpg_O_2_2.png_flip.png,0.24856652674243457,-0.11301793381864103,-0.4853094122357521,0.4578195224430906,G-Longitudinal
IMG_20191123_170048.jpg_O_2_1.png,-0.3983339984160554,-0.04086677965101455,-0.47531665634642883,0.07360433544922598,G-Longitudinal
IMG_20191123_170048.jpg_O_2_1.png_flip.png,-0.3970526716138712,-0.0018590165093643545,0.30069221467273693,0.2990106175122586,G-Longitudinal
IMG_20191123_170052.jpg_O_3_1.png,-0.6458829616566631,0.31614932952228514,0.40438908529466533,-0.3534773476601369,G-Longitudinal
IMG_20191123_170106.jpg_O_3_4.png,-0.40319851465015993,0.10221830495729202,0.6003981272687041,-0.581456721936966,G-Longitudinal
IMG_20191123_170311.jpg_O_1_2.png_flip.png,-0.8248345813223679,0.1490668065135957,0.17527819151416643,-0.208163894261657,G-Longitudinal
IMG_20191123_170311.jpg_O_2_1.png,-0.8771138530674117,-0.085801273052043,0.14826085105391495,-0.23808794879777925,G-Longitudinal
IMG_20191123_170311.jpg_O_2_3.png_flip.png,-0.6030382729796888,-0.1084096683355528,0.40021402948030715,-0.23924229342673414,G-Longitudinal
IMG_20191123_170322.jpg_O_2_0.png,-0.7141641158166614,-0.06328630046980878,0.16095283121116932,0.2545546842985811,G-Longitudinal
IMG_20191123_170353.jpg_O_2_3.png_flip.png,-0.786309854970046,0.11565619282919076,-0.17536453674502778,0.057925253450253136,G-Longitudinal
