name,LDA component 1,LDA component 2,Class
IMG_20191119_134835.jpg_O_2_1.png_flip.png,-0.8403324578404252,1.3006855281728527,G-Longitudinal
IMG_20191119_134839.jpg_O_2_1.png,-4.541375053459685,-0.61288770904752,G-Longitudinal
IMG_20191119_134839.jpg_O_2_2.png,-3.272374323649281,0.7253661760971362,G-Longitudinal
IMG_20191119_134839.jpg_O_2_3.png,-1.3612649792476574,-0.5303767272052831,G-Longitudinal
IMG_20191119_134839.jpg_O_2_4.png,-0.3676249154168474,2.476036003069762,G-Longitudinal
IMG_20191119_134848.jpg_O_2_2.png,-3.798090792283652,1.7320035367424644,G-Longitudinal
IMG_20191119_134944.jpg_O_2_4.png_flip.png,-2.110260325615144,-2.7493553027738145,G-Transverse
IMG_20191119_135024.jpg_O_0_2.png_flip.png,-0.16193701402715988,-0.5904974818555644,G-Transverse
IMG_20191119_135024.jpg_O_1_2.png,-0.5517549318506241,-1.8476467105468126,G-Transverse
IMG_20191119_135024.jpg_O_1_2.png_flip.png,-1.8615474833371017,-4.586872765684912,G-Transverse
IMG-20191121-WA0001.jpg_O_0_4.png,1.1021932233669602,2.117903350422946,G-Longitudinal
IMG-20191121-WA0001.jpg_O_1_0.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG-20191121-WA0001.jpg_O_1_0.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG-20191121-WA0001.jpg_O_1_1.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG-20191121-WA0001.jpg_O_1_1.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG-20191121-WA0001.jpg_O_3_0.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG-20191121-WA0001.jpg_O_3_0.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG-20191121-WA0001.jpg_O_3_1.png,-1.9687425866754538,0.2632547100516227,G-Longitudinal
IMG-20191121-WA0001.jpg_O_3_2.png,-2.207965951964333,1.8223342700755083,G-Longitudinal
IMG-20191121-WA0003.jpg_O_0_0.png,-0.5577489943349363,-1.7527991966524148,G-Transverse
IMG-20191121-WA0005.jpg_O_4_1.png_flip.png,0.8097700098895793,-2.8153235799464404,G-Transverse
IMG-20191121-WA0007.jpg_O_2_1.png,-1.6507340748497086,-1.6780311115546347,G-Transverse
IMG-20191121-WA0008.jpg_O_1_2.png,-1.9914798471659232,0.4412088964508136,G-Transverse
IMG-20191121-WA0008.jpg_O_2_2.png_flip.png,-0.5042775659206811,-3.9210916238492004,G-Transverse
IMG-20191121-WA0008.jpg_O_3_2.png,-3.5144053987689254,-1.2911168961008919,G-Transverse
IMG-20191121-WA0010.jpg_O_3_2.png_flip.png,-1.5140937551453426,-1.3903754125376282,G-Transverse
IMG-20191121-WA0010.jpg_O_4_2.png,8.29940897106086,0.5229022419920817,G-alligator
IMG-20191121-WA0011.jpg_O_0_1.png_flip.png,1.3950005558089416,-0.3036980284966475,G-Transverse
IMG-20191121-WA0011.jpg_O_0_2.png_flip.png,-1.580849315566951,-2.609737525873957,G-Transverse
IMG-20191121-WA0011.jpg_O_1_2.png,-1.8870548904668931,-2.1946096599240335,G-Transverse
IMG-20191121-WA0011.jpg_O_1_2.png_flip.png,-0.7209626918491985,0.7399984909958235,G-Transverse
IMG-20191121-WA0011.jpg_O_4_2.png,-1.6942514870788128,-0.5702572901490037,G-Transverse
IMG-20191121-WA0011.jpg_O_4_2.png_flip.png,-2.586352918413697,-2.7531208442609323,G-Transverse
IMG-20191121-WA0012.jpg_O_0_0.png,-2.2958423765191682,-1.5046925446052768,G-Transverse
IMG-20191121-WA0012.jpg_O_0_0.png_flip.png,-2.86437809074096,-4.199841544074026,G-Transverse
IMG-20191121-WA0012.jpg_O_2_1.png_flip.png,-0.27657391282442134,0.47696637625410787,G-Longitudinal
IMG-20191121-WA0012.jpg_O_3_4.png_flip.png,-0.9130506556186475,2.876054358270107,G-Longitudinal
IMG-20191121-WA0012.jpg_O_4_2.png_flip.png,-1.924294809091684,2.270917429168037,G-Longitudinal
IMG-20191121-WA0014.jpg_O_0_1.png,-2.1180757181619647,-2.773216158298336,G-Transverse
IMG-20191121-WA0014.jpg_O_0_1.png_flip.png,-0.6124209137246979,-1.7666909991522672,G-Transverse
IMG-20191121-WA0019.jpg_O_1_1.png_flip.png,-1.4831103798958694,-1.1826996844840387,G-Transverse
IMG-20191121-WA0020.jpg_O_0_2.png,1.3322098061899545,-3.0776020019221253,G-Transverse
IMG-20191121-WA0021.jpg_O_2_2.png,12.677065746112106,0.22723129505190798,G-alligator
IMG_20191123_165415.jpg_O_0_0.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191123_165415.jpg_O_0_0.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191123_165415.jpg_O_0_1.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191123_165415.jpg_O_0_1.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191123_165457.jpg_O_3_1.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191123_165457.jpg_O_3_1.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191123_165457.jpg_O_4_0.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191123_165457.jpg_O_4_0.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191123_165820.jpg_O_0_2.png,13.538056875644486,0.26306279804734345,G-alligator
IMG_20191123_165820.jpg_O_0_2.png_flip.png,14.38783833050428,-0.41154661859769703,G-alligator
IMG_20191123_165820.jpg_O_1_2.png,13.295397340271336,1.5527013097991187,G-alligator
IMG_20191123_165820.jpg_O_1_2.png_flip.png,13.879803694668965,1.653822115361578,G-alligator
IMG_20191123_165820.jpg_O_2_1.png_flip.png,14.449980601527514,-1.5557102391814368,G-alligator
IMG_20191123_165820.jpg_O_2_2.png_flip.png,14.085803377740696,0.4802627142350957,G-alligator
IMG_20191123_165820.jpg_O_3_1.png,13.99210827232297,-0.46475103807361506,G-alligator
IMG_20191123_165956.jpg_O_2_0.png,-2.5734414555484264,0.30923197399205904,G-Longitudinal
IMG_20191123_165956.jpg_O_2_1.png,-0.3689810587107871,2.2711387574738033,G-Longitudinal
IMG_20191123_165956.jpg_O_4_0.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191123_165956.jpg_O_4_0.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191123_170000.jpg_O_2_2.png_flip.png,-2.7454071399639375,2.9523382890760423,G-Longitudinal
IMG_20191123_170004.jpg_O_2_1.png_flip.png,-3.199214854619555,1.7347758735925574,G-Longitudinal
IMG_20191123_170007.jpg_O_0_1.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191123_170007.jpg_O_0_1.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191123_170007.jpg_O_0_2.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191123_170007.jpg_O_0_2.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191123_170007.jpg_O_0_3.png,-3.603250784793694,-0.05763659267653409,Healthy-pavement
IMG_20191123_170007.jpg_O_0_3.png_flip.png,-3.79668715016701,0.2306840846324114,Healthy-pavement
IMG_20191123_170007.jpg_O_2_2.png_flip.png,-5.5957040019104625,1.5108316452011898,G-Longitudinal
IMG_20191123_170007.jpg_O_2_3.png_flip.png,1.1340343194403992,2.444124221081392,G-Longitudinal
IMG_20191123_170007.jpg_O_2_4.png,0.8347064908886992,2.3155949384281413,G-Longitudinal
IMG_20191123_170007.jpg_O_2_4.png_flip.png,-0.27773107837317923,3.8842546314567095,G-Longitudinal
IMG_20191123_170014.jpg_O_2_2.png_flip.png,-0.3016509785071726,0.876711033298033,G-Longitudinal
IMG_20191123_170017.jpg_O_1_2.png_flip.png,-4.463141225832803,-2.1541081639752413,G-Transverse
IMG_20191123_170024.jpg_O_2_1.png_flip.png,-1.6377005572789827,3.930477380523566,G-Longitudinal
IMG_20191123_170028.jpg_O_2_1.png,-0.692220017637112,4.989429152234663,G-Longitudinal
IMG_20191123_170028.jpg_O_2_1.png_flip.png,-1.0720923541740532,5.0218210462618025,G-Longitudinal
IMG_20191123_170031.jpg_O_2_1.png,-1.9116481135014851,1.1391088846119821,G-Longitudinal
IMG_20191123_170031.jpg_O_2_1.png_flip.png,-1.0262436875748477,3.4879478565609183,G-Longitudinal
IMG_20191123_170034.jpg_O_3_0.png,-2.8688925027866574,0.44839207021489713,G-Longitudinal
IMG_20191123_170045.jpg_O_2_2.png,-1.5425812817593112,1.3423412401728925,G-Longitudinal
IMG_20191123_170045.jpg_O_2_2.png_flip.png,-2.561819555531116,1.9074521814444836,G-Longitudinal
IMG_20191123_170048.jpg_O_2_1.png,-1.9106739762508624,4.152945626975129,G-Longitudinal
IMG_20191123_170048.jpg_O_2_1.png_flip.png,-0.5481446698672343,3.122534934390597,G-Longitudinal
IMG_20191123_170052.jpg_O_3_1.png,-1.2199469358488457,1.696160029889466,G-Longitudinal
IMG_20191123_170106.jpg_O_3_4.png,-0.8904860920698425,2.464540166501429,G-Longitudinal
IMG_20191123_170311.jpg_O_1_2.png_flip.png,-2.239574774928819,1.3701716786894131,G-Longitudinal
IMG_20191123_170311.jpg_O_2_1.png,-4.9125660107622835,0.8284408436860211,G-Longitudinal
IMG_20191123_170311.jpg_O_2_3.png_flip.png,0.41280469678712706,1.6833272399919785,G-Longitudinal
IMG_20191123_170322.jpg_O_2_0.png,-1.8449934578788216,2.1348251526688067,G-Longitudinal
IMG_20191123_170353.jpg_O_2_3.png_flip.png,-1.0626732493740718,4.176883871785886,G-Longitudinal
IMG_20191123_170410.jpg_O_1_2.png,-3.7572441081422667,0.2841056784175926,Healthy-pavement
IMG_20191123_170410.jpg_O_1_2.png_flip.png,-4.166168988198983,0.871882510320841,Healthy-pavement
IMG_20191123_170410.jpg_O_2_1.png,-0.892467058859566,2.891086006035092,G-Longitudinal
IMG_20191123_170410.jpg_O_2_3.png,-2.290252615858897,0.6297864066980416,G-Longitudinal
IMG_20191123_170410.jpg_O_2_4.png,-2.779854694167753,1.366823720383362,G-Longitudinal
IMG_20191123_170452.jpg_O_2_4.png,-1.8918676542796433,-0.21478566011287015,G-Longitudinal
IMG_20191123_170452.jpg_O_2_4.png_flip.png,-1.036519986992431,-0.12135114941213665,G-Longitudinal
IMG_20191123_170452.jpg_O_3_3.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191123_170452.jpg_O_3_3.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191123_170505.jpg_O_2_4.png,-0.6885595325565106,1.6197513984489973,G-Longitudinal
IMG_20191123_170605.jpg_O_2_2.png_flip.png,-1.842578509297688,3.0985129750834126,G-Longitudinal
IMG_20191123_170605.jpg_O_2_3.png,-0.18387372081573972,3.9697342319288644,G-Longitudinal
IMG_20191123_170611.jpg_O_3_4.png,-1.4434936316334372,2.9667829639624586,G-Longitudinal
IMG_20191123_170611.jpg_O_3_4.png_flip.png,-2.7486664260178415,2.2267561476160154,G-Longitudinal
IMG_20191123_170616.jpg_O_2_1.png,-4.93455099923613,-0.6817038469165588,G-Longitudinal
IMG_20191123_170616.jpg_O_2_2.png,-3.3808114433742062,0.8691416513996622,G-Longitudinal
IMG_20191123_170616.jpg_O_2_3.png,0.47639193728011264,1.2754992002140462,G-Longitudinal
IMG_20191123_170616.jpg_O_2_3.png_flip.png,-1.2949915879867646,2.6043670650315143,G-Longitudinal
IMG_20191123_170626.jpg_O_1_2.png,-1.5933187421335457,-2.6250034690068382,G-Transverse
IMG_20191123_170626.jpg_O_2_2.png,-1.8310238591251942,-2.0255828764343526,G-Transverse
IMG_20191123_170626.jpg_O_2_2.png_flip.png,-2.346936442291379,-0.9959845911656977,G-Transverse
IMG_20191123_170626.jpg_O_3_2.png,-0.23440169774723785,-1.759909661024098,G-Transverse
IMG_20191123_170626.jpg_O_3_2.png_flip.png,-2.5520835195525446,-1.2747341513992447,G-Transverse
IMG_20191123_170626.jpg_O_4_2.png,-2.964417525604752,-0.8079503341740981,G-Transverse
IMG_20191123_170636.jpg_O_0_2.png,-0.8514570691991175,-3.9213788727972076,G-Transverse
IMG_20191123_170636.jpg_O_1_2.png,-0.8435959038897263,-0.7481357522715006,G-Transverse
IMG_20191123_170636.jpg_O_1_2.png_flip.png,-1.5327338901312553,-2.7030437822494724,G-Transverse
IMG_20191123_170636.jpg_O_2_1.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191123_170636.jpg_O_2_1.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
IMG_20191123_170636.jpg_O_2_2.png_flip.png,-0.10106859864437467,-3.370791807003897,G-Transverse
IMG_20191123_170636.jpg_O_2_3.png,-3.7473941786347993,-0.30084137242493014,Healthy-pavement
IMG_20191123_170636.jpg_O_2_3.png_flip.png,-3.9003450445599483,-0.06539569144227997,Healthy-pavement
IMG_20191123_170636.jpg_O_3_2.png,-1.0273661452588705,-3.2684329788994417,G-Transverse
IMG_20191123_170636.jpg_O_4_2.png,-0.3006357908714037,-0.43425538793253793,G-Transverse
IMG_20191123_170644.jpg_O_1_2.png,-0.4756490501011088,-2.8184625165551322,G-Transverse
IMG_20191123_170644.jpg_O_1_2.png_flip.png,0.7095261737944618,-1.2456589741694195,G-Transverse
IMG_20191123_170644.jpg_O_3_2.png,-1.3013978185589608,-2.6532355114697808,G-Transverse
IMG_20191123_170650.jpg_O_0_2.png,-0.007613653829984912,-1.0797400549485054,G-Transverse
IMG_20191123_170650.jpg_O_0_2.png_flip.png,1.1676043642197742,-2.0731166600500543,G-Transverse
IMG_20191123_170650.jpg_O_1_2.png,-0.5525949470541462,-1.7490664248836154,G-Transverse
IMG_20191123_170650.jpg_O_1_2.png_flip.png,-0.29500492563457836,0.6476145137120071,G-Transverse
IMG_20191123_170657.jpg_O_0_2.png_flip.png,0.2939377043160052,-2.012541738056327,G-Transverse
IMG_20191123_170657.jpg_O_2_2.png,-2.168983867381984,-3.8015730450601364,G-Transverse
IMG_20191123_170657.jpg_O_2_2.png_flip.png,-1.1830482971041238,-3.23884901977552,G-Transverse
IMG_20191123_170657.jpg_O_3_2.png,1.396196885592662,-5.121724515572879,G-Transverse
IMG_20191123_170657.jpg_O_3_2.png_flip.png,-0.33874741781897555,-1.145677930616639,G-Transverse
IMG_20191123_170657.jpg_O_4_2.png,-1.6951120523136325,-2.6639929767570756,G-Transverse
IMG_20191123_170657.jpg_O_4_2.png_flip.png,0.3681199713536536,-0.766918724450532,G-Transverse
IMG_20191123_170707.jpg_O_4_2.png,0.22419921420936895,-3.0307769618328213,G-Transverse
IMG_20191123_170707.jpg_O_4_2.png_flip.png,-1.676165131433951,-2.5720277979008728,G-Transverse
IMG_20191123_170714.jpg_O_2_2.png,0.31069736186418595,4.275242132914016,G-Longitudinal
IMG_20191123_170732.jpg_O_2_2.png,-0.20564226312881573,6.2057336238161405,G-Longitudinal
IMG_20191123_170732.jpg_O_2_2.png_flip.png,-0.5596945442982815,4.1693083028068365,G-Longitudinal
IMG_20191123_170732.jpg_O_2_4.png,-1.7839194322713965,2.424725421256962,G-Longitudinal
IMG_20191123_170739.jpg_O_2_1.png,-2.998693667381275,2.8448766136725503,G-Longitudinal
IMG_20191123_170739.jpg_O_2_2.png,-1.4304747321221853,2.176850808768453,G-Longitudinal
IMG_20191123_170833.jpg_O_3_1.png_flip.png,-1.2109803169111757,-2.8370682521400425,G-Transverse
IMG_20191123_173420.jpg_O_3_1.png_flip.png,13.16371017457216,-2.0368064116095326,G-alligator
l.png_O_0_0.png_flip.png,13.626754740377486,-0.7905149136363434,G-alligator
l.png_O_1_0.png_flip.png,14.819144784294878,-0.15583719327797496,G-alligator
l.png_O_1_1.png,13.884968222034303,-0.10396810874752305,G-alligator
m1.png_O_0_1.png_flip.png,12.686125730536475,1.4773313726810073,G-alligator
m1.png_O_1_0.png,13.434419107235797,-0.5153346428288668,G-alligator
m1.png_O_1_1.png,14.855009775479811,-0.8865316507492622,G-alligator
m2.png_O_0_0.png_flip.png,12.715538028062227,-1.437309840153496,G-alligator
m2.png_O_1_1.png_flip.png,12.5161238543572,0.15266088173260073,G-alligator
VID-20191121-WA0018.mp4_900.png_O_1_0.png,14.491359121862274,-0.6949583631897056,G-alligator
VID-20191121-WA0022.mp4_1080.png_O_0_1.png,12.993659737811498,0.3927508144727945,G-alligator
X0002.png,-3.765143529084874,0.13248365798384398,Healthy-pavement
X0003.png_flip.png,15.763606082395029,0.4480137214800948,G-alligator
X0005.png,0.8374090223399477,2.1376900739688693,G-Transverse
X0006.png,-3.56576624577405,0.25384409862849466,G-Longitudinal
X0007.png,-1.2553540820255549,0.501939463520312,G-Longitudinal
X0008.png,-1.5178994107145556,1.3885643755305956,G-Longitudinal
X0008.png_flip.png,-0.5649984810295052,2.214597184011467,G-Longitudinal
X0009.png,-2.4133915769629937,1.6469501701066385,G-Longitudinal
X0012.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
X0012.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
X0013.png,-1.5978919746412252,-2.424862561851448,G-Transverse
X0013.png_flip.png,-3.609469774020482,-0.598249320153247,G-Transverse
X0014.png,-3.1401915614683347,3.021557881941032,G-Longitudinal
X0016.png_flip.png,-2.2880974220691215,3.271664902587087,G-Longitudinal
X0017.png,-1.2365030916188466,-1.1373299987395633,G-Transverse
X0020.png,-2.1058553549018484,2.6529908363622887,G-Longitudinal
X0021.png,-1.6383291986193491,3.3589078950491853,G-Longitudinal
X0022.png,-0.45346236305179843,3.4889044724108693,G-Longitudinal
X0022.png_flip.png,-3.935253816137056,3.084255802589226,G-Longitudinal
X0023.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
X0023.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
X0024.png,-2.329897290980803,4.379466952248233,G-Longitudinal
X0026.png,2.7482383997412043,-0.5778571140918105,G-Transverse
X0027.png,1.0284715300438734,3.1741694041957054,G-Longitudinal
X0028.png,-3.6498036888063368,-0.6711684545720757,Healthy-pavement
X0028.png_flip.png,-3.071470447660495,0.7603319883716999,Healthy-pavement
X0029.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
X0029.png_flip.png,-3.6288665863830616,-0.020982840517707047,Healthy-pavement
X0030.png_flip.png,-3.807505137380506,2.2296526998477724,G-Longitudinal
X0031.png,-1.782469372891292,3.055855341125156,G-Longitudinal
X0034.png_flip.png,-1.4683455492232653,1.7873189725322867,G-Longitudinal
X0035.png,1.9045703774134246,2.4862511279571464,G-Longitudinal
X0035.png_flip.png,-0.22013009865108835,1.3069445488050668,G-Longitudinal
X0036.png,-2.7243190794427328,-0.19707434894126052,G-Transverse
X0037.png_flip.png,-3.276679550555208,0.7648287314642879,G-Longitudinal
X0038.png,0.14935127092683587,1.6639929204106032,G-Longitudinal
X0040.png,-1.8978314543027537,1.749799982173986,G-Longitudinal
X0042.png,14.176884678406907,0.6303685674159283,G-alligator
X0042.png_flip.png,13.817043686384295,-0.5278284110706579,G-alligator
X0044.png,-1.4109340800078982,-0.15286201552794765,G-Longitudinal
X0047.png,-1.6538527609102829,1.3918323238281864,G-Longitudinal
X0049.png_flip.png,-1.7042783726882895,0.23966042717200153,G-Transverse
X0051.png,-3.8738331251210454,0.1659887672051461,G-Longitudinal
X0059.png_flip.png,-2.8753252369264928,2.2003719694256993,G-Longitudinal
X0061.png,-3.659377477470578,3.4832547848129956,G-Longitudinal
X0062.png,-1.6971012329737434,0.43615825426821786,G-Longitudinal
X0063.png,0.8672656765020363,2.5927562041611445,G-Longitudinal
X0064.png,14.68316253111152,0.058208652776215786,G-alligator
X0064.png_flip.png,14.650029191044212,1.0455022950379913,G-alligator
X0065.png,-1.1754436501295729,1.8939053706503053,G-Longitudinal
X0066.png,-2.7084943227528626,0.7531832595181989,G-Longitudinal
X0067.png_flip.png,-1.0666302060532757,-0.4115557012437421,G-Transverse
X0069.png,-1.6638190214944428,-2.870107885094132,G-Transverse
X0072.png,-1.0454706979127053,-0.32320085932305176,G-Longitudinal
X0072.png_flip.png,-4.748743823985386,1.513207361634688,G-Longitudinal
X0073.png,-1.2435948919678665,2.2342023105905007,G-Longitudinal
X0075.png,-5.32163827361299,4.049337523638467,G-Longitudinal
X0076.png_flip.png,-3.729678011760008,-0.1630009594045596,G-Longitudinal
X0077.png_flip.png,-3.7692637658078993,0.5466604428268731,G-Longitudinal
X0078.png,0.20905575093002682,-4.267859352904661,G-Transverse
X0078.png_flip.png,-0.12074137281821251,-2.317015375505248,G-Transverse
Y0001.png,12.858797525365055,-0.6011476636910515,G-alligator
Y0002.png_flip.png,13.808359202839213,-1.0797725419462978,G-alligator
Y0004.png_flip.png,14.311826612647131,-0.003902484535480255,G-alligator
Y0005.png_flip.png,13.72386172877728,0.7454620218312158,G-alligator
Y0012.png,13.295257962136219,-0.9832798263409899,G-alligator
b1.png_O_1_0.png_flip.png,13.569345339994541,-0.6783332685312473,G-alligator
b2.png_O_0_0.png,14.078987527200809,-0.7510796891762084,G-alligator
b2.png_O_0_1.png,14.776515760435245,-0.326377309980046,G-alligator
b2.png_O_1_0.png_flip.png,15.17204997568308,-0.022483689043895083,G-alligator
b2.png_O_1_1.png_flip.png,14.51761843766596,-0.6558260512576624,G-alligator
b3.png_O_0_0.png,13.640534236318075,-0.616568838804767,G-alligator
b3.png_O_0_1.png,14.685616821433769,-1.2924389972184827,G-alligator
b3.png_O_0_1.png_flip.png,14.267934366703912,0.8262994267113015,G-alligator
b3.png_O_1_0.png,12.756871711737553,-0.6615118876515211,G-alligator
b3.png_O_1_0.png_flip.png,11.686839103852705,1.7744650931591792,G-alligator
b3.png_O_1_1.png,14.163228742513496,-0.6761828428284957,G-alligator
b3.png_O_1_1.png_flip.png,14.652896409886296,-0.6430318685633836,G-alligator
dibujo.png_O_0_0.png,13.017980527719587,1.0153695923914228,G-alligator
dibujo.png_O_0_0.png_flip.png,14.178805223210645,-0.8130868990977262,G-alligator
dibujo.png_O_0_1.png,13.25588755567324,0.6870914871046168,G-alligator
dibujo.png_O_0_1.png_flip.png,12.384750910986043,0.47345506662919234,G-alligator
dibujo.png_O_0_2.png,14.660009314290242,-0.498372528704877,G-alligator
dibujo.png_O_0_3.png,14.726659936877674,-0.3797889716956533,G-alligator
dibujo.png_O_0_3.png_flip.png,15.26883207421232,0.8444308776382214,G-alligator
dibujo.png_O_0_4.png,13.071039066608876,-0.029441843567177273,G-alligator
dibujo.png_O_0_4.png_flip.png,13.15314557565231,-0.15609292061476765,G-alligator
dibujo.png_O_1_0.png,11.507110506009056,-0.20635785343267798,G-alligator
dibujo.png_O_1_0.png_flip.png,10.39856716326608,-1.7654939651672876,G-alligator
dibujo.png_O_1_2.png,14.705821990908873,-0.8257038778646972,G-alligator
dibujo.png_O_1_2.png_flip.png,14.064806969227178,-1.6256633419061615,G-alligator
dibujo.png_O_1_3.png,14.514621078755582,1.4143875420377725,G-alligator
dibujo.png_O_1_4.png,11.884565725238975,-0.1486828948235761,G-alligator
dibujo.png_O_1_4.png_flip.png,11.720415533784688,0.26014399339496563,G-alligator
dibujo.png_O_2_0.png,13.50945532690126,1.6708632997376185,G-alligator
dibujo.png_O_2_0.png_flip.png,12.595616581301066,1.7236533794110898,G-alligator
dibujo.png_O_2_1.png,12.611771135902906,-0.3866535650294196,G-alligator
dibujo.png_O_2_1.png_flip.png,12.712076671412813,0.088511911679376,G-alligator
dibujo.png_O_2_2.png_flip.png,15.034322653018442,-0.15876816086259282,G-alligator
dibujo.png_O_2_4.png,11.095436786453405,-0.7856818467863036,G-alligator
dibujo.png_O_2_4.png_flip.png,11.62680538409655,0.9123331105615833,G-alligator
dibujo.png_O_3_0.png,13.22284946554803,0.1883812675692127,G-alligator
dibujo.png_O_3_0.png_flip.png,14.067209007838116,1.447309619935389,G-alligator
dibujo.png_O_3_1.png_flip.png,13.0518955572497,-0.43988177909017523,G-alligator
dibujo.png_O_3_2.png,13.842942204142986,-0.38960439111724554,G-alligator
dibujo.png_O_3_2.png_flip.png,13.872572555641682,-1.3428572401807912,G-alligator
dibujo.png_O_3_3.png,11.66758992867409,0.7717682332967648,G-alligator
dibujo.png_O_3_3.png_flip.png,13.216732747809516,0.30181287363258846,G-alligator
dibujo.png_O_3_4.png,13.088250111183477,-0.37431555626494983,G-alligator
dibujo.png_O_3_4.png_flip.png,13.641401050925758,-0.1418506614639341,G-alligator
IMG-20191121-WA0021.jpg_O_0_1.png,14.128556635731286,0.731405986041537,G-alligator
IMG-20191121-WA0021.jpg_O_0_1.png_flip.png,14.12592216817329,0.5933244174411954,G-alligator
IMG-20191121-WA0021.jpg_O_1_0.png,13.447447034516424,-0.1366586345425702,G-alligator
IMG-20191121-WA0021.jpg_O_1_1.png,13.962266586517401,-0.3432459286181313,G-alligator
IMG-20191121-WA0021.jpg_O_1_1.png_flip.png,14.064052317272726,-0.2168454675217646,G-alligator
IMG-20191121-WA0021.jpg_O_1_2.png,11.89320379258782,-3.1216423020723383,G-alligator
IMG-20191121-WA0021.jpg_O_1_2.png_flip.png,10.899744633639546,0.5493833127134415,G-alligator
IMG-20191121-WA0021.jpg_O_2_1.png,13.467834129213614,-0.06985648854274018,G-alligator
IMG-20191121-WA0021.jpg_O_2_1.png_flip.png,13.868319456661133,-0.2916372127682365,G-alligator
IMG-20191121-WA0021.jpg_O_2_2.png_flip.png,12.0476659184543,0.6804339721968375,G-alligator
IMG-20191121-WA0021.jpg_O_3_1.png,10.351060430810119,-0.43039768503468956,G-alligator
l.png_O_0_0.png,13.164415907636112,1.7857344297307947,G-alligator
l.png_O_0_1.png,13.12719242285364,0.44344547169257,G-alligator
l.png_O_0_1.png_flip.png,13.129378416690287,0.3640902688256631,G-alligator
l.png_O_1_0.png,13.829000867710647,-0.1887366350163262,G-alligator
l.png_O_1_1.png_flip.png,12.968140271618168,1.022998470950398,G-alligator
m1.png_O_0_0.png,12.111560970589453,-1.3495977821192842,G-alligator
m1.png_O_0_0.png_flip.png,11.517438147464162,0.8525534740589578,G-alligator
m1.png_O_0_1.png,12.79464054132572,0.5648300163824871,G-alligator
m1.png_O_1_0.png_flip.png,12.868445769339033,-0.7997448181795903,G-alligator
m1.png_O_1_1.png_flip.png,15.788588967050543,-0.4039819479220057,G-alligator
m2.png_O_0_0.png,11.540385277008845,0.683398748528063,G-alligator
m2.png_O_0_1.png,14.763860335459526,1.146044523907122,G-alligator
m2.png_O_0_1.png_flip.png,14.167877725072003,1.5410838503470803,G-alligator
m2.png_O_1_1.png,13.759233718238463,1.1763481564866236,G-alligator
n2.png_O_1_0.png,8.567285164603714,-0.5886662782551539,G-alligator
n2.png_O_1_0.png_flip.png,10.811945955140466,0.7930386875051951,G-alligator
n2.png_O_1_1.png,11.808982976386364,1.0432693402134952,G-alligator
n2.png_O_1_1.png_flip.png,12.013614995836715,0.5890222784609485,G-alligator
p.png_O_0_0.png,14.90167096040716,-1.5832879731038538,G-alligator
p.png_O_0_0.png_flip.png,13.00102702435182,0.10688104397117826,G-alligator
p.png_O_0_1.png,13.163622581880784,-1.31518177589259,G-alligator
p.png_O_0_1.png_flip.png,13.511553042297521,-0.9895195689341136,G-alligator
p.png_O_1_0.png,13.172860299714642,0.004511743403092794,G-alligator
p.png_O_1_0.png_flip.png,11.335832399187012,1.0018573372749842,G-alligator
p.png_O_1_1.png,14.228039206628225,-0.19309931270271363,G-alligator
